doc_id,country,title,raw_path
88692db051241939,Peru,Peru - Emergency Decree Approving the Digital Trust Framework (TRANSLATED) (2020),data/raw/corpus_raw/AI Policies/Peru/Peru - Emergency Decree Approving the Digital Trust Framework (TRANSLATED) (2020).pdf
8a23b3b467f53979,Peru,Open-source artificial intelligence algorithm service1,data/raw/corpus_raw/AI Policies/Peru/Open-source artificial intelligence algorithm service1.pdf
49abb961e8f748ed,Peru,Translated - Methodology to Identify Lessons Learned2,data/raw/corpus_raw/AI Policies/Peru/Translated - Methodology to Identify Lessons Learned2.pdf
77780ab445563074,Peru,Peru - National Artificial Intelligence Strategy (2021),data/raw/corpus_raw/AI Policies/Peru/Peru - National Artificial Intelligence Strategy (2021).pdf
ea83b4dfe69cd696,Peru,Peru - OSIPTEL Digital Transformation (TRANSLATED) (2020),data/raw/corpus_raw/AI Policies/Peru/Peru - OSIPTEL Digital Transformation (TRANSLATED) (2020).pdf
588eeaf909e70f10,Peru,Peru - National Digital Transformation Plan (PART 4) (TRANSLATED) (2023),data/raw/corpus_raw/AI Policies/Peru/Peru - National Digital Transformation Plan (PART 4) (TRANSLATED) (2023).pdf
36c170bacd333c6a,Peru,Peru - Regulation of Law 31814 (TRANSLATED) (2024),data/raw/corpus_raw/AI Policies/Peru/Peru - Regulation of Law 31814 (TRANSLATED) (2024).pdf
5acf037b93512362,Poland,Poland - Policy for the Development of AI in Poland (2020),data/raw/corpus_raw/AI Policies/Poland/Poland - Policy for the Development of AI in Poland (2020).pdf
3814dbfed83cf9e8,Poland,Poland - Poland-Taiwan scientific cooperation (2014),data/raw/corpus_raw/AI Policies/Poland/Poland - Poland-Taiwan scientific cooperation (2014).pdf
535b69b0d9d92ccf,Malta,Malta - The Ultimate AI Launchpad (2019),data/raw/corpus_raw/AI Policies/Malta/Malta - The Ultimate AI Launchpad (2019).pdf
9667b5ed3f6ed9b4,Malta,Course on “Machine Learning and Computer Vision for the Environmental Sciences,data/raw/corpus_raw/AI Policies/Malta/Course on “Machine Learning and Computer Vision for the Environmental Sciences.pdf
5ffc8a848d529b6b,Malta,Malta - TARF (2023),data/raw/corpus_raw/AI Policies/Malta/Malta - TARF (2023).pdf
583ae0a4e87f06ee,Malta,Smart & Sustainable Investment Grant2,data/raw/corpus_raw/AI Policies/Malta/Smart & Sustainable Investment Grant2.pdf
f7fbabbf6f475c99,Malta,AI for Education pilot project,data/raw/corpus_raw/AI Policies/Malta/AI for Education pilot project.pdf
153f0fd7f88b4213,Malta,Malta - Get Qualified Scheme (2021),data/raw/corpus_raw/AI Policies/Malta/Malta - Get Qualified Scheme (2021).pdf
16d33d8d19186648,Malta,Malta - Qualifying employment in innovation and creativity (2019),data/raw/corpus_raw/AI Policies/Malta/Malta - Qualifying employment in innovation and creativity (2019).pdf
7f47434dab75dff4,Malta,Smart & Sustainable Investment Grant1,data/raw/corpus_raw/AI Policies/Malta/Smart & Sustainable Investment Grant1.pdf
e3da78c842ebfde7,Malta,Malta - Towards Trustworthy AI (2019),data/raw/corpus_raw/AI Policies/Malta/Malta - Towards Trustworthy AI (2019).pdf
65526d9c52247a99,Malta,Innovation Aid for SMEs Scheme1,data/raw/corpus_raw/AI Policies/Malta/Innovation Aid for SMEs Scheme1.pdf
8e7e80899d260f76,Malta,Policy on the use of Generative AI,data/raw/corpus_raw/AI Policies/Malta/Policy on the use of Generative AI.pdf
16996fe3ed16caf4,Malta,Malta - TAAF Guidelines (2023),data/raw/corpus_raw/AI Policies/Malta/Malta - TAAF Guidelines (2023).pdf
bf847083c4b58da5,Malta,Start-up Finance Scheme,data/raw/corpus_raw/AI Policies/Malta/Start-up Finance Scheme.pdf
69f250450a1d43d2,Malta,Malta - AI Applied Research Grant (2023),data/raw/corpus_raw/AI Policies/Malta/Malta - AI Applied Research Grant (2023).pdf
80e140e0d92591de,Malta,"Malta - Strategy, Policy and Governance (2023)","data/raw/corpus_raw/AI Policies/Malta/Malta - Strategy, Policy and Governance (2023).pdf"
9529a86440cc1235,Malta,Malta - Digital Skills for the AI Revolution Recommendations (2020),data/raw/corpus_raw/AI Policies/Malta/Malta - Digital Skills for the AI Revolution Recommendations (2020).pdf
d6c2938f89334a5e,Malta,Malta - Skills Development (2023),data/raw/corpus_raw/AI Policies/Malta/Malta - Skills Development (2023).pdf
6adf1b195fc8d9d1,Malta,Translated - Innovation Aid for SMEs Scheme2,data/raw/corpus_raw/AI Policies/Malta/Translated - Innovation Aid for SMEs Scheme2.pdf
0202754ecda31003,Malta,Malta - Technology Assurance Sandbox (2022),data/raw/corpus_raw/AI Policies/Malta/Malta - Technology Assurance Sandbox (2022).pdf
bc6de7f0a484cc64,Malta,Innovation Aid for SMEs Scheme3,data/raw/corpus_raw/AI Policies/Malta/Innovation Aid for SMEs Scheme3.pdf
baa8a02cd2acf2e1,Colombia,"Colombia - In Bogotá, the Government inaugurates the first CEmprende headquarters, a campus for the development of entrepreneurship and innovation (TRANSLATED) (2019)","data/raw/corpus_raw/AI Policies/Colombia/Colombia - In Bogotá, the Government inaugurates the first CEmprende headquarters, a campus for the development of entrepreneurship and innovation (TRANSLATED) (2019).pdf"
c01e9ca00a2aa41b,Colombia,Colombia - Task force for the development and implementaiton of artificial intelligence (2020),data/raw/corpus_raw/AI Policies/Colombia/Colombia - Task force for the development and implementaiton of artificial intelligence (2020).pdf
1550a626ca3a6870,Colombia,Translated - National Policy on Artificial Intelligence (CONPES 4144),data/raw/corpus_raw/AI Policies/Colombia/Translated - National Policy on Artificial Intelligence (CONPES 4144).pdf
c57c84089ceadaf2,Colombia,Translated -  Roadmap for the Development and Application of Artificial Intelligence in Colombia,data/raw/corpus_raw/AI Policies/Colombia/Translated -  Roadmap for the Development and Application of Artificial Intelligence in Colombia.pdf
586dd8fd90b615c6,Colombia,"Colombia - Centre for the Fourth Industrial Revolution to Launch in Medellín, Colombia (2024)","data/raw/corpus_raw/AI Policies/Colombia/Colombia - Centre for the Fourth Industrial Revolution to Launch in Medellín, Colombia (2024).pdf"
26b11a1a3fd97fe2,Colombia,COLOMBIA  Guía Tecnologías Emergentes (1),data/raw/corpus_raw/AI Policies/Colombia/COLOMBIA  Guía Tecnologías Emergentes (1).pdf
14a1ddd5dd54ed54,Colombia,Colombia - National Policy for Digital Transformation and AI (TRANSLATED) (2019),data/raw/corpus_raw/AI Policies/Colombia/Colombia - National Policy for Digital Transformation and AI (TRANSLATED) (2019).pdf
61f3e16ffeecc07e,Colombia,Colombia - National Policy on Trust and Digital Security (TRANSLATED) (2020),data/raw/corpus_raw/AI Policies/Colombia/Colombia - National Policy on Trust and Digital Security (TRANSLATED) (2020).pdf
3a4efbf296e27ce8,Colombia,Colombia - Resolution 0314-2018 (TRANSLATED) (2018),data/raw/corpus_raw/AI Policies/Colombia/Colombia - Resolution 0314-2018 (TRANSLATED) (2018).pdf
0e4fd79952d3e541,Colombia,Colombia POLÍTICA NACIONAL DE CONFIANZA Y SEGURIDAD DIGITAL (1),data/raw/corpus_raw/AI Policies/Colombia/Colombia POLÍTICA NACIONAL DE CONFIANZA Y SEGURIDAD DIGITAL (1).pdf
7e3660b0c9de0d06,Colombia,Translated - Instructions Regarding the Processing of Personal Data and Artificial Intelligence,data/raw/corpus_raw/AI Policies/Colombia/Translated - Instructions Regarding the Processing of Personal Data and Artificial Intelligence.pdf
7a45b15201d88448,Colombia,Colombia - Roadmap for AI in Colombia (TRANSLATED) (2024),data/raw/corpus_raw/AI Policies/Colombia/Colombia - Roadmap for AI in Colombia (TRANSLATED) (2024).pdf
9c4bf1280ef60d16,Colombia,Colombia Ley_2069_de_2020 (1),data/raw/corpus_raw/AI Policies/Colombia/Colombia Ley_2069_de_2020 (1).pdf
ae353bdce1065219,Colombia,Colombia - Economy of Data Exchange (TRANSLATED) (2020),data/raw/corpus_raw/AI Policies/Colombia/Colombia - Economy of Data Exchange (TRANSLATED) (2020).pdf
e0ebbc495cbc3c51,Colombia,Colombia - Data infrastructure (2020),data/raw/corpus_raw/AI Policies/Colombia/Colombia - Data infrastructure (2020).pdf
a5176cffe0dad4ce,Colombia,Colombia - Conceptual Model for Regulatory Sandbox in AI (TRANSLATED) (2020),data/raw/corpus_raw/AI Policies/Colombia/Colombia - Conceptual Model for Regulatory Sandbox in AI (TRANSLATED) (2020).pdf
ee611489aab57110,Colombia,Colombia - Privacy Sandbox for AI (TRANSLATED) (2020),data/raw/corpus_raw/AI Policies/Colombia/Colombia - Privacy Sandbox for AI (TRANSLATED) (2020).pdf
e13bf4ca88af7ea3,Colombia,Colombia - Report of the Regional Dialogues on AI (TRANSLATED) (2024),data/raw/corpus_raw/AI Policies/Colombia/Colombia - Report of the Regional Dialogues on AI (TRANSLATED) (2024).pdf
9b72d6d672bcce34,Ireland,Ireland - AI Here for Good (2021),data/raw/corpus_raw/AI Policies/Ireland/Ireland - AI Here for Good (2021).pdf
9fbe5a95bc2b8a7c,Ireland,National Semiconductor Strategy,data/raw/corpus_raw/AI Policies/Ireland/National Semiconductor Strategy.pdf
5800aa50f10c8c81,Ireland,Ireland - Data Sharing Governance Framework under the Data Sharing & Governance Act 2019 (2021),data/raw/corpus_raw/AI Policies/Ireland/Ireland - Data Sharing Governance Framework under the Data Sharing & Governance Act 2019 (2021).pdf
f619f46697139db9,Ireland,Ireland - Future Jobs Ireland (2019),data/raw/corpus_raw/AI Policies/Ireland/Ireland - Future Jobs Ireland (2019).pdf
967e6d8a83f9d703,Ireland,Ireland - Enterprise Digital Advisory Forum Work Programme (2024),data/raw/corpus_raw/AI Policies/Ireland/Ireland - Enterprise Digital Advisory Forum Work Programme (2024).pdf
296eee9a8237754f,Ireland,Ireland - Shaping Our Future (2025),data/raw/corpus_raw/AI Policies/Ireland/Ireland - Shaping Our Future (2025).pdf
c1b4bc78e30b40a1,Ireland,Digital for Care Digital Health Framework 2024-2030,data/raw/corpus_raw/AI Policies/Ireland/Digital for Care Digital Health Framework 2024-2030.pdf
d326d271364c0b21,Ireland,Ireland - Interim Guidelines for Use of AI in the Public Service (2024),data/raw/corpus_raw/AI Policies/Ireland/Ireland - Interim Guidelines for Use of AI in the Public Service (2024).pdf
ebac971442e3ea03,Tunisia,Tunisia - Law on the Protection of Personal Data (TRANSLATED) (2004),data/raw/corpus_raw/AI Policies/Tunisia/Tunisia - Law on the Protection of Personal Data (TRANSLATED) (2004).pdf
15e530e2dea42617,Tunisia,Tunisia - Law 20 of 2018 (TRANSLATED) (2018),data/raw/corpus_raw/AI Policies/Tunisia/Tunisia - Law 20 of 2018 (TRANSLATED) (2018).pdf
5db546d0d865c2fe,Tunisia,Tunisia - Startup Labels (TRANSLATED) (2018),data/raw/corpus_raw/AI Policies/Tunisia/Tunisia - Startup Labels (TRANSLATED) (2018).pdf
e65ca050731c55cd,Tunisia,Tunisia - Implementing the Principles of Open Government (TRANSLATED) (2018),data/raw/corpus_raw/AI Policies/Tunisia/Tunisia - Implementing the Principles of Open Government (TRANSLATED) (2018).pdf
a0a45e7ecfcd4151,Austria,Austria - Association Industry 4 (2015),data/raw/corpus_raw/AI Policies/Austria/Austria - Association Industry 4 (2015).pdf
f31ea885740a0e2a,Austria,Austria - The Future of Austria with Shaping Robotics and AI in a Positive Way (TRANSLATED) (2018),data/raw/corpus_raw/AI Policies/Austria/Austria - The Future of Austria with Shaping Robotics and AI in a Positive Way (TRANSLATED) (2018).pdf
862ea4b3d51e917d,Austria,Austria - Federal Act Concerning the Protection of Personal Data (2024),data/raw/corpus_raw/AI Policies/Austria/Austria - Federal Act Concerning the Protection of Personal Data (2024).pdf
f8c4b0a3a11d0fe1,Austria,Austria - Data Strategy for Austria (TRANSLATED) (2024),data/raw/corpus_raw/AI Policies/Austria/Austria - Data Strategy for Austria (TRANSLATED) (2024).pdf
7bed141a402e3558,Austria,Austria - Digital Roadmap Austria (2016),data/raw/corpus_raw/AI Policies/Austria/Austria - Digital Roadmap Austria (2016).pdf
e0c0cf31cde9153b,Austria,Translated - National Data Strategy,data/raw/corpus_raw/AI Policies/Austria/Translated - National Data Strategy.pdf
8852a48fec609636,Austria,Austria - AIM AT 2030 (2018),data/raw/corpus_raw/AI Policies/Austria/Austria - AIM AT 2030 (2018).pdf
7571abdc4eeb69f4,Austria,Translated - Data Strategy for Austria,data/raw/corpus_raw/AI Policies/Austria/Translated - Data Strategy for Austria.pdf
cf6f31c5581dcdf5,Austria,Austria - Testing of Automated Driving on Public Roads (2020),data/raw/corpus_raw/AI Policies/Austria/Austria - Testing of Automated Driving on Public Roads (2020).pdf
6854c4228d77806d,Austria,Austria - GMAR (NO DATE),data/raw/corpus_raw/AI Policies/Austria/Austria - GMAR (NO DATE).pdf
d00983bcd9f935b8,Austria,Translated - AI in Everyday Consumer Life - Teaching Materials on Artificial Intelligence for Secondary School,data/raw/corpus_raw/AI Policies/Austria/Translated - AI in Everyday Consumer Life - Teaching Materials on Artificial Intelligence for Secondary School.pdf
97bc3b043011bb52,Austria,Austria - National strategic roadmap for the Austrian Digital Decade (2023),data/raw/corpus_raw/AI Policies/Austria/Austria - National strategic roadmap for the Austrian Digital Decade (2023).pdf
647e1295dbbde2da,Austria,Translated - National Funding Call “Mobility Transition 20241 – Mobility Technologies and Components”,data/raw/corpus_raw/AI Policies/Austria/Translated - National Funding Call “Mobility Transition 20241 – Mobility Technologies and Components”.pdf
3b85446a97736157,Austria,Translated - Agreement Implementation Act 2024,data/raw/corpus_raw/AI Policies/Austria/Translated - Agreement Implementation Act 2024.pdf
cc11c883e20fe848,Austria,Austria - Digital Austria Act (TRANSLATED) (2023),data/raw/corpus_raw/AI Policies/Austria/Austria - Digital Austria Act (TRANSLATED) (2023).pdf
450fbb7288935c3c,Austria,Translated - AI Strategy for the Austrian PES,data/raw/corpus_raw/AI Policies/Austria/Translated - AI Strategy for the Austrian PES.pdf
f02be3389f7127b7,Austria,Austria - Ordinance on Automated Driving (2022),data/raw/corpus_raw/AI Policies/Austria/Austria - Ordinance on Automated Driving (2022).pdf
a8c1092602eaffdb,Council of Europe,Council of Europe - Framework Convention on AI (2024),data/raw/corpus_raw/AI Policies/Council of Europe/Council of Europe - Framework Convention on AI (2024).pdf
1a689750936ab5a1,Slovenia,Slovene Early Stage Innovation Fund,data/raw/corpus_raw/AI Policies/Slovenia/Slovene Early Stage Innovation Fund.pdf
8a4541f023aaa44e,Slovenia,Support to SRIP ACS+ Strategic Research Innovation Partnership,data/raw/corpus_raw/AI Policies/Slovenia/Support to SRIP ACS+ Strategic Research Innovation Partnership.pdf
746883d96d4d9f1c,Slovenia,BrAIn - BRinging Artificial INtelligence towards SMEs,data/raw/corpus_raw/AI Policies/Slovenia/BrAIn - BRinging Artificial INtelligence towards SMEs.pdf
a97a0ff416859216,Slovenia,DARS AI Initiative,data/raw/corpus_raw/AI Policies/Slovenia/DARS AI Initiative.pdf
a929c61ad814abea,Slovenia,Support for Slovenian companies involved in IPCEI MECT,data/raw/corpus_raw/AI Policies/Slovenia/Support for Slovenian companies involved in IPCEI MECT.pdf
125c8ea5b58ebfd6,Slovenia,Slovenian national strategy in semiconductor technologies and chips until 20301,data/raw/corpus_raw/AI Policies/Slovenia/Slovenian national strategy in semiconductor technologies and chips until 20301.pdf
c811afeff5730283,Slovenia,Slovenian national strategy in semiconductor technologies and chips until 20302,data/raw/corpus_raw/AI Policies/Slovenia/Slovenian national strategy in semiconductor technologies and chips until 20302.pdf
e5c7b413ec22c1f5,Croatia,AI subject curricula Artificial Intelligence - From Theory to Practice,data/raw/corpus_raw/AI Policies/Croatia/AI subject curricula Artificial Intelligence - From Theory to Practice.pdf
efc2d7d7d1c45f2c,G7,G7 Toolkit for Artificial Intelligence in the Public Sector,data/raw/corpus_raw/AI Policies/G7/G7 Toolkit for Artificial Intelligence in the Public Sector.pdf
5601d64083e9b33c,G7,AI Hub for Sustainable Development,data/raw/corpus_raw/AI Policies/G7/AI Hub for Sustainable Development.pdf
64eb078c05c001c9,Spain,Spain - Government of Spain in collaboration with the European Commission presents a pilot for EU's first AI Regulatory Sandbox (2022),data/raw/corpus_raw/AI Policies/Spain/Spain - Government of Spain in collaboration with the European Commission presents a pilot for EU's first AI Regulatory Sandbox (2022).pdf
0293fdef24d89c59,Spain,Spain - National Artificial Intelligence Strategy (2020),data/raw/corpus_raw/AI Policies/Spain/Spain - National Artificial Intelligence Strategy (2020).pdf
054b09753716e5a5,Spain,Spain -Digital Rights (TRANSLATED) (2021) ,data/raw/corpus_raw/AI Policies/Spain/Spain -Digital Rights (TRANSLATED) (2021) .pdf
51c881bf5bd88556,Spain,Spain - Instruction 15-V-133 (TRANSLATED) (2015),data/raw/corpus_raw/AI Policies/Spain/Spain - Instruction 15-V-133 (TRANSLATED) (2015).pdf
0266d2fe4fd54289,Spain,Spain - Manifesto for the Improvement of Digital Competencies of Spanish Citizens (TRANSLATED) (2021),data/raw/corpus_raw/AI Policies/Spain/Spain - Manifesto for the Improvement of Digital Competencies of Spanish Citizens (TRANSLATED) (2021).pdf
1d457e81198cff87,Spain,Spain - Decree 632-2022 (TRANSLATED) (2022),data/raw/corpus_raw/AI Policies/Spain/Spain - Decree 632-2022 (TRANSLATED) (2022).pdf
0fc6dc95f77e104c,Spain,Spain - Decree 958-2022 (TRANSLATED) (2022),data/raw/corpus_raw/AI Policies/Spain/Spain - Decree 958-2022 (TRANSLATED) (2022).pdf
5efe144ccb5bbf80,Spain,Spain - New Economy of Language (TRANSLATED) (2022),data/raw/corpus_raw/AI Policies/Spain/Spain - New Economy of Language (TRANSLATED) (2022).pdf
c91b5250a5cd4e1f,Spain,Spain - National Program of Green Algorithms (TRANSLATED) (2021),data/raw/corpus_raw/AI Policies/Spain/Spain - National Program of Green Algorithms (TRANSLATED) (2021).pdf
bdb74f2b76554d23,Spain,Spain - Decree 9-2021 (TRANSLATED) (2021),data/raw/corpus_raw/AI Policies/Spain/Spain - Decree 9-2021 (TRANSLATED) (2021).pdf
2f873685559b79f9,Spain,Translated - University-Business Chairs on AI,data/raw/corpus_raw/AI Policies/Spain/Translated - University-Business Chairs on AI.pdf
cd5444953ba954ab,Spain,Spain - New call to acquire a world-class supercomputer in Spain (2021),data/raw/corpus_raw/AI Policies/Spain/Spain - New call to acquire a world-class supercomputer in Spain (2021).pdf
ed51b9bae7d329dd,Spain,Spain - Territorial Networks of Technological Specialization (NO DATE),data/raw/corpus_raw/AI Policies/Spain/Spain - Territorial Networks of Technological Specialization (NO DATE).pdf
eba2beca41dde8fa,Spain,Spain - GDPR Compliance of Processings that Embed AI (2020),data/raw/corpus_raw/AI Policies/Spain/Spain - GDPR Compliance of Processings that Embed AI (2020).pdf
6b7c5e34470760cc,Spain,Translated - Spains AI Advisory Council1,data/raw/corpus_raw/AI Policies/Spain/Translated - Spains AI Advisory Council1.pdf
a18fd0b86fe62a2b,Spain,Translated - AI4ES (Network of Excellence in AI)2,data/raw/corpus_raw/AI Policies/Spain/Translated - AI4ES (Network of Excellence in AI)2.pdf
a215ca2c87e73626,Spain,Spain - Spanish Ministry of Labor Interprets the Scope of Company Obligations to Provide Information on Algorithms (2022),data/raw/corpus_raw/AI Policies/Spain/Spain - Spanish Ministry of Labor Interprets the Scope of Company Obligations to Provide Information on Algorithms (2022).pdf
f0748df9c01afbb7,Spain,Spain - Instruction on Assisted Parking of Motor Vehicles (TRANSLATED) (2016),data/raw/corpus_raw/AI Policies/Spain/Spain - Instruction on Assisted Parking of Motor Vehicles (TRANSLATED) (2016).pdf
6d3827320e4d377e,Spain,Spain - Order ETD-1180-2022 (TRANSLATED) (2022),data/raw/corpus_raw/AI Policies/Spain/Spain - Order ETD-1180-2022 (TRANSLATED) (2022).pdf
f12191ce5842c0db,Spain,Spain - Decree 936-2021 (TRANSLATED) (2021),data/raw/corpus_raw/AI Policies/Spain/Spain - Decree 936-2021 (TRANSLATED) (2021).pdf
ed90755cb0f6a869,Spain,Spain - Implementation of Digital Transformative Initiatives (TRANSLATED) (2023),data/raw/corpus_raw/AI Policies/Spain/Spain - Implementation of Digital Transformative Initiatives (TRANSLATED) (2023).pdf
3bd1094e427744b9,Spain,Translated - AI4ES (Network of Excellence in AI)1,data/raw/corpus_raw/AI Policies/Spain/Translated - AI4ES (Network of Excellence in AI)1.pdf
52ac8b2e69358d8c,Spain,Translated - Spains AI Advisory Council2,data/raw/corpus_raw/AI Policies/Spain/Translated - Spains AI Advisory Council2.pdf
d30bd3eb6e02f76b,Spain,Spain - Plan to Promote Language Technologies (TRANSLATED) (2015),data/raw/corpus_raw/AI Policies/Spain/Spain - Plan to Promote Language Technologies (TRANSLATED) (2015).pdf
ad782a854b39d1b3,Spain,Spain - National Plan for Digital Skills (2021),data/raw/corpus_raw/AI Policies/Spain/Spain - National Plan for Digital Skills (2021).pdf
c6d5747614f01f3c,Spain,Spain - Creating and regulating the International Advisory Council on AI (TRANSLATED) (2024),data/raw/corpus_raw/AI Policies/Spain/Spain - Creating and regulating the International Advisory Council on AI (TRANSLATED) (2024).pdf
e6ec8c26a1e61fb6,United Kingdom,UK - Snapshot Paper - AI and Personal Insurance (2019),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Snapshot Paper - AI and Personal Insurance (2019).pdf
15216af5a0422c53,United Kingdom,UK - Regulatory Sandbox beta review (2021),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Regulatory Sandbox beta review (2021).pdf
efb3913e529eddaa,United Kingdom,UK - Automated and Electric Vehicles Act 2018 (2018),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Automated and Electric Vehicles Act 2018 (2018).pdf
bd6effd1e8d8a49d,United Kingdom,UK - Enabling a National Cyber-Physical Infrastructure to Catalyse Innovation (2022),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Enabling a National Cyber-Physical Infrastructure to Catalyse Innovation (2022).pdf
2917c92e35cef4cb,United Kingdom,UK - Review into bias in algorithmic decision-making (2020),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Review into bias in algorithmic decision-making (2020).pdf
93e38d0de63b2718,United Kingdom,UK - Establishing a pro-innovation approach to regulating AI (2022),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Establishing a pro-innovation approach to regulating AI (2022).pdf
7aeb5a15b468ccad,United Kingdom,UK - Evaluation of the Industrial Masters in AI Programme (2022),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Evaluation of the Industrial Masters in AI Programme (2022).pdf
4198e964131efa36,United Kingdom,UK - Introduction to the AI Saferty Summit (2023),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Introduction to the AI Saferty Summit (2023).pdf
05a45f3727229dfc,United Kingdom,UK - Business Secretary announces Industrial Strategy Challenge Fund investments (2017),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Business Secretary announces Industrial Strategy Challenge Fund investments (2017).pdf
124be3cc6fb4dd62,United Kingdom,UK - Guidelines for AI procurement (2020),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Guidelines for AI procurement (2020).pdf
2dc9ba714855a96c,United Kingdom,"UK - Robotics and AI, projects to create safer work for people (2017)","data/raw/corpus_raw/AI Policies/United Kingdom/UK - Robotics and AI, projects to create safer work for people (2017).pdf"
10b67ab2b37e7de9,United Kingdom,UK - Welsh language technology action plan (2018),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Welsh language technology action plan (2018).pdf
28dcd93aa020aa66,United Kingdom,UK - Public attitudes to science (2019),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Public attitudes to science (2019).pdf
47a8744db52cc8d7,United Kingdom,"UK - Employment Practices, Monitoring at Work (2022)","data/raw/corpus_raw/AI Policies/United Kingdom/UK - Employment Practices, Monitoring at Work (2022).pdf"
12bacbf05e7aa538,United Kingdom,UK - National Data Strategy (2020),data/raw/corpus_raw/AI Policies/United Kingdom/UK - National Data Strategy (2020).pdf
36bbd3306c45320f,United Kingdom,UK - Growing the AI industry in the UK (2017),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Growing the AI industry in the UK (2017).pdf
73dc282d77723dec,United Kingdom,UK - Atos and Graphcore partner to deliver advanced AI HPC solutions worldwide (2021),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Atos and Graphcore partner to deliver advanced AI HPC solutions worldwide (2021).pdf
0e1d514a6fdd3ec7,United Kingdom,UK - New £210 million centre to create jobs of the future with AI and quantum computing (2021),data/raw/corpus_raw/AI Policies/United Kingdom/UK - New £210 million centre to create jobs of the future with AI and quantum computing (2021).pdf
f1703a245796c21b,United Kingdom,UK - Snapshot Paper - Deepfakes and Audiovisual Disinformation (2019),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Snapshot Paper - Deepfakes and Audiovisual Disinformation (2019).pdf
e8a2be1f6599c4d0,United Kingdom,Introduction to AI Assurance,data/raw/corpus_raw/AI Policies/United Kingdom/Introduction to AI Assurance.pdf
f2fb872939ed11ce,United Kingdom,UK - AI and digital design to transform future of UK construction (2019),data/raw/corpus_raw/AI Policies/United Kingdom/UK - AI and digital design to transform future of UK construction (2019).pdf
79d0b329134c14d0,United Kingdom,UK - A Pro-Innovation Approach to AI Regulation (2023),data/raw/corpus_raw/AI Policies/United Kingdom/UK - A Pro-Innovation Approach to AI Regulation (2023).pdf
0629d1b582bd98ae,United Kingdom,UK - The King's Speech 2024 (2024),data/raw/corpus_raw/AI Policies/United Kingdom/UK - The King's Speech 2024 (2024).pdf
4161df772b2341d8,United Kingdom,UK - National AI Strategy (2021),data/raw/corpus_raw/AI Policies/United Kingdom/UK - National AI Strategy (2021).pdf
11cdf8a19e38de8f,United Kingdom,UK - Artificial intelligence to tackle insurance fraud and assess flood damage (2019),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Artificial intelligence to tackle insurance fraud and assess flood damage (2019).pdf
9e14de09800ba581,United Kingdom,"UK - AI Council, A Roadmap (2021)","data/raw/corpus_raw/AI Policies/United Kingdom/UK - AI Council, A Roadmap (2021).pdf"
d9006002f4324838,United Kingdom,UK - Tech sector backs British AI industry with multi million pound investment (2018),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Tech sector backs British AI industry with multi million pound investment (2018).pdf
a59aea1966907f6e,United Kingdom,UK - Project ExplAIn Interim Report (2019),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Project ExplAIn Interim Report (2019).pdf
33c8f35a7cc7efa3,United Kingdom,UK - Natural Language Processing in Government (2019),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Natural Language Processing in Government (2019).pdf
b75e6293a58a5e0f,United Kingdom,UK - AI Foundation Models (2023),data/raw/corpus_raw/AI Policies/United Kingdom/UK - AI Foundation Models (2023).pdf
bf05b0350ce5a15f,United Kingdom,UK - Scotland's Artificial Intelligence Strategy (2021),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Scotland's Artificial Intelligence Strategy (2021).pdf
022c930c18687f91,United Kingdom,UK - Guidance on AI and Data Protection (2023),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Guidance on AI and Data Protection (2023).pdf
3ad38f55beee704c,United Kingdom,UK - Artificial Intelligence to help save lives at five new technology centres (2018),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Artificial Intelligence to help save lives at five new technology centres (2018).pdf
73f86a464933c773,United Kingdom,UK - Common Regulatory Capacity for AI (2021),data/raw/corpus_raw/AI Policies/United Kingdom/UK - Common Regulatory Capacity for AI (2021).pdf
8ece27abb434b248,United Kingdom,"UK - Code of Practice, automated vehicle trialling (2023)","data/raw/corpus_raw/AI Policies/United Kingdom/UK - Code of Practice, automated vehicle trialling (2023).pdf"
